,max_balance_drowdown,max_drawdown,returns_std,total_return,sharpe,downside_deviation,sortino,calmar_ratio,en_inU,en_outU,en_outD,en_inD,re_inU,re_outU,re_outD,re_inD,cc_inU,cc_outU,cc_outD,cc_inD,trades,positive_trades,positive_trading_days
3069,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.15,1.03,0.97,0.85,6.0,33.333,1.613
3070,0.568,7.006,0.622,-0.533,-0.077,0.185,-287.524,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.09,1.03,0.97,0.91,14.0,35.714,3.226
3071,0.636,6.873,0.816,-0.368,-0.041,0.142,-258.847,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.91,9.0,33.333,2.419
3072,0.465,7.006,0.578,-0.465,-0.072,0.218,-212.759,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.15,1.09,0.97,0.91,10.0,30.0,1.613
3073,0.426,7.006,0.582,-0.373,-0.058,0.245,-152.251,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.15,1.03,0.97,0.91,10.0,30.0,1.613
3074,0.847,11.561,1.154,-0.579,-0.045,0.129,-448.296,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.97,13.0,30.769,3.226
3075,0.316,3.619,0.394,-0.316,-0.072,0.033,-951.415,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.09,1.03,0.91,0.85,12.0,41.667,3.226
3076,0.66,11.045,0.84,-0.66,-0.071,0.238,-277.281,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.09,0.97,0.91,0.85,12.0,41.667,4.032
3077,0.214,2.694,0.263,-0.214,-0.073,0.072,-299.187,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.15,1.09,0.91,0.85,8.0,37.5,2.419
3078,0.876,8.941,1.166,-0.473,-0.036,0.216,-218.824,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.03,0.97,0.91,0.85,13.0,30.769,3.226
3079,0.214,2.694,0.263,-0.214,-0.073,0.072,-299.187,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.15,1.03,0.91,0.85,8.0,37.5,2.419
3080,0.202,3.646,0.316,-0.202,-0.057,0.063,-322.64,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.15,0.97,0.91,0.85,8.0,37.5,2.419
3081,0.316,3.619,0.394,-0.316,-0.072,0.033,-951.415,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.09,1.03,0.97,0.85,12.0,41.667,3.226
3082,0.245,2.784,0.283,-0.245,-0.078,0.063,-390.045,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.85,8.0,37.5,2.419
3083,0.214,2.694,0.263,-0.214,-0.073,0.072,-299.187,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.15,1.09,0.97,0.85,8.0,37.5,2.419
3084,0.214,2.694,0.263,-0.214,-0.073,0.072,-299.187,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.15,1.03,0.97,0.85,8.0,37.5,2.419
3085,0.578,7.574,0.638,-0.542,-0.076,0.184,-294.778,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.09,1.03,0.97,0.91,16.0,37.5,3.226
3086,0.645,6.873,0.82,-0.378,-0.041,0.15,-252.676,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.91,11.0,36.364,3.226
3087,0.474,7.006,0.584,-0.474,-0.073,0.21,-226.235,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.15,1.09,0.97,0.91,12.0,33.333,2.419
3088,0.435,7.006,0.588,-0.383,-0.058,0.235,-162.939,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.15,1.03,0.97,0.91,12.0,33.333,2.419
3089,0.856,11.561,1.157,-0.589,-0.046,0.142,-414.567,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.97,15.0,33.333,4.032
3090,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.09,1.03,0.91,0.85,10.0,40.0,3.226
3091,0.65,11.045,0.836,-0.65,-0.07,0.244,-266.199,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.09,0.97,0.91,0.85,10.0,40.0,3.226
3092,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.15,1.09,0.91,0.85,6.0,33.333,1.613
3093,0.866,8.578,1.163,-0.464,-0.036,0.222,-208.782,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.03,0.97,0.91,0.85,11.0,27.273,2.419
3094,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.15,1.03,0.91,0.85,6.0,33.333,1.613
3095,0.193,3.646,0.306,-0.193,-0.057,0.045,-428.256,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,6.0,33.333,1.613
3096,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,10.0,40.0,3.226
3097,0.235,2.784,0.271,-0.235,-0.078,0.045,-522.055,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,6.0,33.333,1.613
3098,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,6.0,33.333,1.613
3099,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,6.0,33.333,1.613
3100,0.568,7.006,0.622,-0.533,-0.077,0.185,-287.524,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,14.0,35.714,3.226
3101,0.636,6.873,0.816,-0.368,-0.041,0.142,-258.847,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,9.0,33.333,2.419
3102,0.465,7.006,0.578,-0.465,-0.072,0.218,-212.759,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,10.0,30.0,1.613
3103,0.426,7.006,0.582,-0.373,-0.058,0.245,-152.251,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,10.0,30.0,1.613
3104,0.847,11.561,1.154,-0.579,-0.045,0.129,-448.296,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,13.0,30.769,3.226
3105,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.09,1.03,0.91,0.85,10.0,40.0,3.226
3106,0.65,11.045,0.836,-0.65,-0.07,0.244,-266.199,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.09,0.97,0.91,0.85,10.0,40.0,3.226
3107,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.15,1.09,0.91,0.85,6.0,33.333,1.613
3108,0.866,8.578,1.163,-0.464,-0.036,0.222,-208.782,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.03,0.97,0.91,0.85,11.0,27.273,2.419
3109,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.15,1.03,0.91,0.85,6.0,33.333,1.613
3110,0.193,3.646,0.306,-0.193,-0.057,0.045,-428.256,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.15,0.97,0.91,0.85,6.0,33.333,1.613
3111,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.09,1.03,0.97,0.85,10.0,40.0,3.226
3112,0.235,2.784,0.271,-0.235,-0.078,0.045,-522.055,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.85,6.0,33.333,1.613
3113,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.15,1.09,0.97,0.85,6.0,33.333,1.613
3114,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.15,1.03,0.97,0.85,6.0,33.333,1.613
3115,0.568,7.006,0.622,-0.533,-0.077,0.185,-287.524,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.09,1.03,0.97,0.91,14.0,35.714,3.226
3116,0.636,6.873,0.816,-0.368,-0.041,0.142,-258.847,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.91,9.0,33.333,2.419
3117,0.465,7.006,0.578,-0.465,-0.072,0.218,-212.759,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.15,1.09,0.97,0.91,10.0,30.0,1.613
3118,0.426,7.006,0.582,-0.373,-0.058,0.245,-152.251,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.15,1.03,0.97,0.91,10.0,30.0,1.613
3119,0.847,11.561,1.154,-0.579,-0.045,0.129,-448.296,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.97,13.0,30.769,3.226
3120,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,10.0,40.0,3.226
3121,0.65,11.045,0.836,-0.65,-0.07,0.244,-266.199,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,10.0,40.0,3.226
3122,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,6.0,33.333,1.613
3123,0.866,8.578,1.163,-0.464,-0.036,0.222,-208.782,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,11.0,27.273,2.419
3124,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,6.0,33.333,1.613
3125,0.193,3.646,0.306,-0.193,-0.057,0.045,-428.256,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,6.0,33.333,1.613
3126,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,10.0,40.0,3.226
3127,0.235,2.784,0.271,-0.235,-0.078,0.045,-522.055,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,6.0,33.333,1.613
3128,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,6.0,33.333,1.613
3129,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,6.0,33.333,1.613
3130,0.568,7.006,0.622,-0.533,-0.077,0.185,-287.524,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,14.0,35.714,3.226
3131,0.636,6.873,0.816,-0.368,-0.041,0.142,-258.847,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,9.0,33.333,2.419
3132,0.465,7.006,0.578,-0.465,-0.072,0.218,-212.759,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,10.0,30.0,1.613
3133,0.426,7.006,0.582,-0.373,-0.058,0.245,-152.251,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,10.0,30.0,1.613
3134,0.847,11.561,1.154,-0.579,-0.045,0.129,-448.296,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,13.0,30.769,3.226
3135,85.878,1788.675,160.56,-85.802,-0.048,71.726,-119.624,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,8.0,37.5,2.419
3136,85.917,1788.464,160.557,-85.881,-0.048,71.657,-119.85,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,8.0,37.5,2.419
3137,85.83,1787.944,160.56,-85.747,-0.048,92.576,-92.623,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,4.0,25.0,0.806
3138,86.001,1788.464,160.562,-85.926,-0.048,60.594,-141.805,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,9.0,22.222,1.613
3139,85.83,1787.944,160.56,-85.747,-0.048,92.576,-92.623,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.15,1.03,0.91,0.85,4.0,25.0,0.806
3140,85.83,1787.944,160.56,-85.746,-0.048,92.576,-92.622,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.15,0.97,0.91,0.85,4.0,25.0,0.806
3141,85.878,1788.675,160.56,-85.802,-0.048,71.726,-119.624,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.85,8.0,37.5,2.419
3142,85.83,1787.944,160.56,-85.751,-0.048,92.576,-92.628,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.85,4.0,25.0,0.806
3143,85.83,1787.944,160.56,-85.747,-0.048,92.576,-92.623,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.85,4.0,25.0,0.806
3144,85.83,1787.944,160.56,-85.747,-0.048,92.576,-92.623,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.85,4.0,25.0,0.806
3145,85.878,1788.675,160.558,-85.832,-0.048,56.708,-151.357,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.91,12.0,33.333,3.226
3146,85.83,1787.944,160.56,-85.766,-0.048,71.672,-119.664,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.91,7.0,28.571,1.613
3147,85.83,1787.944,160.557,-85.781,-0.048,65.477,-131.01,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.91,8.0,25.0,1.613
3148,85.83,1787.944,160.559,-85.769,-0.048,65.477,-130.992,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.91,8.0,25.0,1.613
3149,86.086,1781.262,159.954,-85.812,-0.048,65.13,-131.754,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.97,11.0,27.273,1.613
3150,0.677,6.206,0.623,-0.451,-0.065,0.089,-506.335,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.09,1.03,0.91,0.85,15.0,33.333,3.226
3151,0.795,11.045,0.946,-0.795,-0.075,0.21,-377.739,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.09,0.97,0.91,0.85,15.0,33.333,4.032
3152,0.628,6.206,0.533,-0.35,-0.059,0.105,-333.385,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.15,1.09,0.91,0.85,11.0,27.273,2.419
3153,0.994,10.808,1.245,-0.601,-0.043,0.198,-304.158,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.03,0.97,0.91,0.85,16.0,25.0,3.226
3154,0.628,6.206,0.533,-0.35,-0.059,0.105,-333.385,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.15,1.03,0.91,0.85,11.0,27.273,2.419
3155,0.628,6.206,0.54,-0.338,-0.056,0.105,-321.945,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.15,0.97,0.91,0.85,11.0,27.273,2.419
3156,0.677,6.206,0.623,-0.451,-0.065,0.089,-506.335,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.85,15.0,33.333,3.226
3157,0.628,6.206,0.508,-0.38,-0.067,0.111,-341.331,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.85,11.0,27.273,2.419
3158,0.628,6.206,0.533,-0.35,-0.059,0.105,-333.385,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.85,11.0,27.273,2.419
3159,0.628,6.206,0.533,-0.35,-0.059,0.105,-333.385,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.85,11.0,27.273,2.419
3160,0.762,6.921,0.731,-0.673,-0.083,0.113,-596.919,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,19.0,31.579,4.032
3161,0.708,6.669,0.649,-0.508,-0.07,0.177,-286.514,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,14.0,28.571,2.419
3162,0.628,6.921,0.656,-0.609,-0.083,0.123,-496.187,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,15.0,26.667,2.419
3163,0.628,6.921,0.688,-0.518,-0.068,0.125,-415.666,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,15.0,26.667,3.226
3164,0.923,10.554,1.045,-0.724,-0.062,0.23,-314.435,,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,18.0,27.778,3.226
3165,0.727,6.206,0.621,-0.501,-0.072,0.085,-592.346,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,15.0,33.333,4.032
3166,0.845,11.045,0.976,-0.845,-0.078,0.215,-393.553,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,15.0,33.333,3.226
3167,0.678,6.206,0.544,-0.399,-0.066,0.096,-418.016,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,11.0,27.273,2.419
3168,1.044,10.808,1.268,-0.651,-0.046,0.203,-320.218,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,16.0,25.0,2.419
3169,0.678,6.206,0.544,-0.399,-0.066,0.096,-418.016,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,11.0,27.273,2.419
3170,0.678,6.206,0.55,-0.387,-0.063,0.096,-405.462,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.15,0.97,0.91,0.85,11.0,27.273,2.419
3171,0.727,6.206,0.621,-0.501,-0.072,0.085,-592.346,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.85,15.0,33.333,4.032
3172,0.678,6.206,0.519,-0.43,-0.074,0.1,-430.644,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.85,11.0,27.273,2.419
3173,0.678,6.206,0.544,-0.399,-0.066,0.096,-418.016,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.85,11.0,27.273,2.419
3174,0.678,6.206,0.544,-0.399,-0.066,0.096,-418.016,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.85,11.0,27.273,2.419
3175,0.811,6.921,0.729,-0.723,-0.089,0.108,-666.827,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.91,19.0,31.579,4.839
3176,0.758,6.69,0.658,-0.558,-0.076,0.168,-333.001,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.91,14.0,28.571,2.419
3177,0.678,6.921,0.665,-0.659,-0.089,0.117,-563.884,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.91,15.0,26.667,2.419
3178,0.678,6.921,0.696,-0.567,-0.073,0.119,-478.392,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.91,15.0,26.667,3.226
3179,0.973,10.554,1.05,-0.774,-0.066,0.207,-373.815,,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.97,18.0,27.778,3.226
3180,0.667,6.206,0.606,-0.442,-0.065,0.089,-495.089,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.09,1.03,0.91,0.85,13.0,30.769,3.226
3181,0.786,11.045,0.942,-0.786,-0.075,0.213,-368.039,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.09,0.97,0.91,0.85,13.0,30.769,3.226
3182,0.618,6.206,0.526,-0.34,-0.058,0.103,-331.305,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.15,1.09,0.91,0.85,9.0,22.222,1.613
3183,0.985,10.808,1.242,-0.592,-0.043,0.201,-294.733,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.03,0.97,0.91,0.85,14.0,21.429,2.419
3184,0.618,6.206,0.526,-0.34,-0.058,0.103,-331.305,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.15,1.03,0.91,0.85,9.0,22.222,1.613
3185,0.618,6.206,0.533,-0.328,-0.055,0.103,-319.624,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.15,0.97,0.91,0.85,9.0,22.222,1.613
3186,0.667,6.206,0.606,-0.442,-0.065,0.089,-495.089,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.85,13.0,30.769,3.226
3187,0.618,6.206,0.501,-0.37,-0.066,0.108,-342.457,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.85,9.0,22.222,1.613
3188,0.618,6.206,0.526,-0.34,-0.058,0.103,-331.305,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.85,9.0,22.222,1.613
3189,0.618,6.206,0.526,-0.34,-0.058,0.103,-331.305,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.85,9.0,22.222,1.613
3190,0.756,6.921,0.717,-0.668,-0.084,0.113,-591.648,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.91,17.0,29.412,4.032
3191,0.698,6.33,0.643,-0.499,-0.07,0.181,-275.335,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.91,12.0,25.0,1.613
3192,0.618,6.921,0.651,-0.6,-0.083,0.123,-488.398,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.91,13.0,23.077,1.613
3193,0.618,6.921,0.683,-0.508,-0.067,0.125,-407.811,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.91,13.0,23.077,2.419
3194,0.914,10.554,1.041,-0.714,-0.062,0.198,-360.373,,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.97,16.0,25.0,2.419
3195,0.818,6.206,0.633,-0.592,-0.084,0.08,-737.711,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.09,1.03,0.91,0.85,16.0,31.25,4.032
3196,0.936,11.045,0.983,-0.936,-0.085,0.204,-457.592,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.09,0.97,0.91,0.85,16.0,31.25,3.226
3197,0.768,6.206,0.558,-0.49,-0.079,0.089,-548.075,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.15,1.09,0.91,0.85,12.0,25.0,2.419
3198,1.134,10.808,1.288,-0.742,-0.052,0.204,-364.204,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.03,0.97,0.91,0.85,17.0,23.529,2.419
3199,0.768,6.206,0.558,-0.49,-0.079,0.089,-548.075,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.15,1.03,0.91,0.85,12.0,25.0,2.419
3200,0.768,6.206,0.564,-0.478,-0.076,0.089,-534.656,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.15,0.97,0.91,0.85,12.0,25.0,2.419
3201,0.818,6.206,0.633,-0.592,-0.084,0.08,-737.711,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.09,1.03,0.97,0.85,16.0,31.25,4.032
3202,0.768,6.206,0.534,-0.52,-0.088,0.093,-562.36,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.85,12.0,25.0,2.419
3203,0.768,6.206,0.558,-0.49,-0.079,0.089,-548.075,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.15,1.09,0.97,0.85,12.0,25.0,2.419
3204,0.768,6.206,0.558,-0.49,-0.079,0.089,-548.075,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.85,12.0,25.0,2.419
3205,0.903,6.921,0.739,-0.814,-0.099,0.104,-781.209,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.09,1.03,0.97,0.91,20.0,30.0,4.839
3206,0.848,6.69,0.669,-0.649,-0.087,0.156,-416.059,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.91,15.0,26.667,2.419
3207,0.768,6.921,0.675,-0.746,-0.099,0.111,-668.796,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.15,1.09,0.97,0.91,16.0,25.0,2.419
3208,0.768,6.921,0.707,-0.654,-0.083,0.113,-577.992,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,16.0,25.0,3.226
3209,1.064,10.554,1.057,-0.864,-0.073,0.203,-424.815,,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,19.0,26.316,3.226
3210,0.667,6.206,0.606,-0.442,-0.065,0.089,-495.089,,1.15,1.09,1.03,0.97,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,13.0,30.769,3.226
3211,0.786,11.045,0.942,-0.786,-0.075,0.213,-368.039,,1.15,1.09,1.03,0.97,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,13.0,30.769,3.226
3212,0.618,6.206,0.526,-0.34,-0.058,0.103,-331.305,,1.15,1.09,1.03,0.97,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,9.0,22.222,1.613
3213,0.985,10.808,1.242,-0.592,-0.043,0.201,-294.733,,1.15,1.09,1.03,0.97,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,14.0,21.429,2.419
