,max_balance_drowdown,max_drawdown,returns_std,total_return,sharpe,downside_deviation,sortino,calmar_ratio,en_inU,en_outU,en_outD,en_inD,re_inU,re_outU,re_outD,re_inD,cc_inU,cc_outU,cc_outD,cc_inD,trades,positive_trades,positive_trading_days
875,0.821,8.379,0.804,-0.454,-0.051,0.134,-337.688,,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,20,50,4.167
876,0.832,14.509,1.276,-0.465,-0.033,0.355,-131.071,,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,20,55,7.5
877,0.601,8.011,0.858,-0.234,-0.025,0.134,-174.39,,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,18,50,7.5
878,0.522,8.011,0.852,-0.155,-0.017,0.142,-108.941,,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,18,55.556,7.5
879,0.858,14.509,1.268,-0.491,-0.035,0.376,-130.479,,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,18,55.556,6.667
880,0.835,14.509,1.276,-0.467,-0.033,0.355,-131.466,,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,21,57.143,7.5
881,0.42,8.539,0.926,-0.053,-0.005,0.134,-39.689,,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,19,52.632,8.333
882,0.524,8.011,0.851,-0.157,-0.017,0.143,-109.623,,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,19,57.895,7.5
883,0.86,14.509,1.268,-0.493,-0.035,0.377,-130.789,,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,19,57.895,6.667
884,0.601,12.269,1.377,0.204,0.014,0.137,148.613,,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,24,54.167,10.833
885,0.524,18.284,1.802,1.022,0.052,0.166,617.504,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,28,64.286,12.5
886,0.581,18.284,1.77,0.607,0.031,0.159,381.074,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,27,59.259,8.333
887,0.309,18.284,1.819,1.192,0.06,0.218,546.92,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,25,64,11.667
888,0.581,18.284,1.75,0.799,0.042,0.134,595.305,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,31,58.065,9.167
889,0.489,18.284,1.798,1.01,0.051,0.171,592.074,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.91,0.85,25,64,10.833
890,0.611,18.284,1.81,0.843,0.043,0.163,517.467,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.15,0.97,0.91,0.85,25,60,8.333
891,0.729,18.284,1.994,0.832,0.038,0.258,323.143,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.85,25,64,13.333
892,0.454,18.284,1.834,1.063,0.053,0.202,525.619,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.85,23,60.87,10.833
893,0.35,18.284,1.83,1.167,0.058,0.211,553.188,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.85,23,65.217,12.5
894,0.684,18.284,1.991,0.831,0.038,0.262,316.918,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.85,23,65.217,12.5
895,0.729,18.284,1.994,0.83,0.038,0.258,322.207,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.91,26,65.385,14.167
896,0.454,18.284,1.924,1.243,0.059,0.202,614.845,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.91,24,62.5,10.833
897,0.35,18.284,1.83,1.165,0.058,0.211,552.045,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.91,24,66.667,13.333
898,0.684,18.284,1.991,0.829,0.038,0.262,315.999,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.91,24,66.667,13.333
899,0.604,30.554,2.692,1.527,0.052,0.27,566.506,,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.97,29,62.069,9.167
900,0.522,3.84,0.431,-0.431,-0.091,0.134,-322.334,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.91,0.85,21,52.381,2.5
901,0.974,6.749,0.636,-0.842,-0.121,0.164,-512.905,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.09,0.97,0.91,0.85,20,45,2.5
902,0.333,3.47,0.373,-0.286,-0.07,0.058,-490.24,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.91,0.85,18,50,3.333
903,0.677,12.036,0.952,-0.658,-0.063,0.149,-440.656,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.03,0.97,0.91,0.85,24,45.833,4.167
904,0.513,3.84,0.398,-0.468,-0.108,0.137,-342.271,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.91,0.85,18,50,2.5
905,0.62,3.84,0.438,-0.61,-0.127,0.112,-544.953,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.15,0.97,0.91,0.85,18,44.444,2.5
906,0.717,10.588,0.869,-0.621,-0.065,0.357,-174.257,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.85,18,50,4.167
907,0.442,3.929,0.423,-0.39,-0.084,0.066,-591.075,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.85,16,43.75,4.167
908,0.363,3.929,0.401,-0.311,-0.071,0.077,-405.472,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.85,16,50,4.167
909,0.697,10.588,0.854,-0.647,-0.069,0.362,-178.975,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.85,16,50,4.167
910,0.717,10.588,0.869,-0.624,-0.066,0.357,-174.933,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,19,52.632,5
911,0.442,3.929,0.548,-0.21,-0.035,0.066,-317.652,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,17,47.059,5
912,0.363,3.929,0.401,-0.314,-0.071,0.077,-408.613,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,17,52.941,5
913,0.697,10.588,0.854,-0.649,-0.069,0.362,-179.642,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,17,52.941,5
914,0.727,12.269,1.158,0.073,0.006,0.114,63.757,,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,22,50,7.5
915,0.805,7.609,0.68,-0.762,-0.102,0.168,-452.626,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,20,50,3.333
916,1.295,10.862,1.02,-1.173,-0.105,0.314,-373.36,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,19,42.105,0.833
917,0.66,7.686,0.632,-0.617,-0.089,0.157,-392.99,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,17,47.059,3.333
918,1.008,17.197,1.244,-0.989,-0.073,0.279,-353.834,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,23,43.478,2.5
919,0.842,7.609,0.672,-0.799,-0.109,0.17,-469.44,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,17,47.059,2.5
920,0.984,5.297,0.618,-0.941,-0.139,0.166,-568.359,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.15,0.97,0.91,0.85,17,41.176,0.833
921,0.995,10.588,1.012,-0.952,-0.086,0.285,-334.297,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.85,17,47.059,5
922,0.764,7.427,0.662,-0.721,-0.099,0.142,-507.271,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.85,15,40,4.167
923,0.685,7.427,0.647,-0.642,-0.091,0.154,-416.199,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.85,15,46.667,4.167
924,1.021,10.588,1.008,-0.978,-0.089,0.282,-347.204,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.85,15,46.667,4.167
925,0.997,10.588,1.012,-0.955,-0.086,0.285,-335.143,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.91,18,50,5.833
926,0.583,8.968,0.751,-0.541,-0.066,0.142,-380.344,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.91,16,43.75,5
927,0.687,7.427,0.648,-0.645,-0.091,0.154,-417.761,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.91,16,50,5
928,1.023,10.588,1.008,-0.981,-0.089,0.282,-348.06,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.91,16,50,5
929,0.77,13.687,1.268,-0.255,-0.018,0.136,-187.607,,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.97,21,47.619,7.5
930,0.463,2.449,0.364,-0.34,-0.085,0.07,-486.346,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.91,0.85,18,50,2.5
931,0.883,6.749,0.573,-0.751,-0.119,0.146,-515.034,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.09,0.97,0.91,0.85,17,41.176,1.667
932,0.249,4.032,0.49,-0.17,-0.032,0.114,-148.83,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.91,0.85,15,46.667,1.667
933,0.586,12.036,0.911,-0.567,-0.057,0.136,-415.402,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.03,0.97,0.91,0.85,21,42.857,3.333
934,0.429,2.449,0.348,-0.352,-0.092,0.073,-479.321,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.91,0.85,15,46.667,0.833
935,0.551,2.387,0.342,-0.519,-0.138,0.074,-705.358,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.15,0.97,0.91,0.85,15,40,0.833
936,0.658,12.04,0.915,-0.53,-0.053,0.301,-176.087,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.85,15,46.667,3.333
937,0.383,5.382,0.529,-0.299,-0.052,0.108,-275.521,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.85,13,38.462,2.5
938,0.279,5.382,0.511,-0.195,-0.035,0.129,-151.362,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.85,13,46.154,2.5
939,0.613,12.04,0.909,-0.531,-0.053,0.323,-164.402,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.85,13,46.154,2.5
940,0.658,12.04,0.915,-0.533,-0.053,0.301,-176.888,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.91,16,50,4.167
941,0.383,5.382,0.634,-0.119,-0.017,0.108,-109.226,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.91,14,42.857,3.333
942,0.279,5.382,0.511,-0.197,-0.035,0.129,-153.234,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.91,14,50,3.333
943,0.613,12.04,0.909,-0.533,-0.054,0.323,-165.148,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.91,14,50,3.333
944,0.626,12.269,1.209,0.164,0.012,0.138,118.73,,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.97,19,47.368,5.833
945,1.454,11.078,1.1,-1.454,-0.121,0.249,-583.07,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.91,0.85,24,45.833,4.167
946,1.864,10.862,1.331,-1.864,-0.128,0.325,-573.476,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.09,0.97,0.91,0.85,23,39.13,1.667
947,1.309,11.154,1.072,-1.309,-0.111,0.25,-523.253,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,0.91,0.85,21,42.857,4.167
948,1.676,12.139,1.225,-1.676,-0.125,0.296,-566.781,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.03,0.97,0.91,0.85,27,40.741,1.667
949,1.491,11.078,1.094,-1.491,-0.124,0.252,-591.663,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.03,0.91,0.85,21,42.857,3.333
950,1.633,8.789,1.059,-1.633,-0.141,0.247,-661.519,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.15,0.97,0.91,0.85,21,38.095,1.667
951,1.644,10.819,1.328,-1.644,-0.113,0.299,-549.796,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.97,0.85,21,42.857,5.833
952,1.413,10.895,1.089,-1.413,-0.118,0.237,-596.331,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.85,19,36.842,5
953,1.334,10.895,1.081,-1.334,-0.113,0.248,-537.561,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,0.97,0.85,19,42.105,5
954,1.67,10.819,1.324,-1.67,-0.115,0.295,-565.191,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.85,19,42.105,5
955,1.646,10.819,1.328,-1.646,-0.113,0.299,-550.602,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.97,0.91,22,45.455,6.667
956,1.232,12.437,1.148,-1.232,-0.098,0.237,-520.161,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.91,20,40,5.833
957,1.336,10.895,1.081,-1.336,-0.113,0.248,-538.533,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,0.97,0.91,20,45,5.833
958,1.672,10.819,1.324,-1.672,-0.115,0.295,-566.008,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,20,45,5.833
959,1.085,14.232,1.539,-0.966,-0.057,0.215,-450.163,,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,25,44,8.333
960,0.477,3.84,0.407,-0.395,-0.089,0.135,-293.769,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,18,50,2.5
961,0.939,6.749,0.632,-0.806,-0.116,0.166,-484.803,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,17,41.176,1.667
962,0.262,3.47,0.368,-0.225,-0.056,0.056,-403.719,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,15,46.667,1.667
963,0.641,12.036,0.949,-0.622,-0.06,0.149,-418.452,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,21,42.857,3.333
964,0.442,3.84,0.392,-0.407,-0.095,0.146,-279.263,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,15,46.667,0.833
965,0.574,3.84,0.433,-0.574,-0.121,0.113,-509.463,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,15,40,0.833
966,0.672,10.588,0.858,-0.586,-0.062,0.359,-163.161,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,15,46.667,3.333
967,0.396,3.929,0.418,-0.354,-0.077,0.049,-717.262,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,13,38.462,2.5
968,0.292,3.929,0.396,-0.25,-0.058,0.064,-390.702,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,13,46.154,2.5
969,0.626,10.588,0.852,-0.586,-0.063,0.391,-150.03,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,13,46.154,2.5
970,0.672,10.588,0.858,-0.588,-0.063,0.359,-163.833,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.91,16,50,4.167
971,0.396,3.929,0.545,-0.174,-0.029,0.049,-351.976,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.91,14,42.857,3.333
972,0.292,3.929,0.396,-0.253,-0.058,0.064,-394.466,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.91,14,50,3.333
973,0.626,10.588,0.852,-0.588,-0.063,0.391,-150.647,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.91,14,50,3.333
974,0.681,12.269,1.156,0.108,0.009,0.101,107.114,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.97,19,47.368,5.833
975,0.52,4.658,0.492,-0.474,-0.088,0.121,-392.768,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.09,1.03,0.91,0.85,18,50,3.333
976,1.017,5.565,0.615,-0.884,-0.131,0.167,-528.726,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.09,0.97,0.91,0.85,17,41.176,0.833
977,0.328,4.735,0.422,-0.328,-0.071,0.08,-411.635,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.09,0.91,0.85,15,46.667,2.5
978,0.719,12.036,0.939,-0.7,-0.068,0.152,-460.722,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.03,0.97,0.91,0.85,21,42.857,2.5
979,0.511,4.658,0.484,-0.511,-0.096,0.125,-409.453,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.03,0.91,0.85,15,46.667,1.667
980,0.653,3.84,0.409,-0.653,-0.146,0.116,-564.698,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,0.97,0.91,0.85,15,40,0
981,0.71,10.588,0.899,-0.664,-0.067,0.305,-217.921,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.09,1.03,0.97,0.85,15,46.667,4.167
982,0.432,4.476,0.469,-0.432,-0.084,0.075,-578.966,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.85,13,38.462,3.333
983,0.354,4.476,0.446,-0.354,-0.072,0.083,-424.204,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.09,0.97,0.85,13,46.154,3.333
984,0.69,10.588,0.895,-0.69,-0.07,0.317,-217.666,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.03,0.97,0.85,13,46.154,3.333
985,0.712,10.588,0.899,-0.666,-0.068,0.305,-218.713,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.09,1.03,0.97,0.91,16,50,5
986,0.432,4.476,0.586,-0.252,-0.039,0.075,-337.427,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.91,14,42.857,4.167
987,0.356,4.476,0.446,-0.356,-0.073,0.083,-427.096,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.09,0.97,0.91,14,50,4.167
988,0.692,10.588,0.895,-0.692,-0.071,0.317,-218.427,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.03,0.97,0.91,14,50,4.167
989,0.759,12.269,1.176,0.03,0.002,0.107,28.3,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.97,19,47.368,6.667
990,0.593,2.858,0.375,-0.489,-0.119,0.089,-550.907,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.09,1.03,0.91,0.85,18,50,2.5
991,1.032,6.749,0.645,-0.899,-0.127,0.14,-640.697,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.09,0.97,0.91,0.85,17,41.176,2.5
992,0.403,5.748,0.543,-0.344,-0.058,0.089,-385.251,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.09,0.91,0.85,15,46.667,2.5
993,0.734,12.036,0.959,-0.715,-0.068,0.13,-550.165,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.03,0.97,0.91,0.85,21,42.857,4.167
994,0.583,2.468,0.337,-0.526,-0.142,0.092,-569.966,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.03,0.91,0.85,15,46.667,1.667
995,0.68,2.468,0.454,-0.668,-0.134,0.085,-783.042,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,0.97,0.91,0.85,15,40,1.667
996,0.798,14.509,1.106,-0.679,-0.056,0.428,-158.494,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.09,1.03,0.97,0.85,15,46.667,2.5
997,0.523,5.748,0.583,-0.448,-0.07,0.078,-570.441,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.85,13,38.462,3.333
998,0.444,5.748,0.567,-0.369,-0.059,0.089,-413.455,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.85,13,46.154,3.333
999,0.778,14.509,1.095,-0.705,-0.059,0.431,-163.333,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.85,13,46.154,2.5
1000,0.798,14.509,1.107,-0.681,-0.056,0.428,-159.057,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.09,1.03,0.97,0.91,16,50,3.333
1001,0.523,5.748,0.68,-0.267,-0.036,0.078,-340.495,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.91,14,42.857,4.167
1002,0.444,5.748,0.567,-0.371,-0.06,0.089,-416.158,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,14,50,4.167
1003,0.778,14.509,1.095,-0.707,-0.059,0.431,-163.891,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,14,50,3.333
1004,0.781,12.269,1.226,0.018,0.001,0.102,17.947,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,19,47.368,6.667
1005,0.516,2.614,0.398,-0.38,-0.087,0.061,-621.396,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,16,50,3.333
1006,0.923,6.749,0.599,-0.79,-0.12,0.138,-573.368,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,15,40,2.5
1007,0.327,4.241,0.458,-0.235,-0.047,0.114,-205.417,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,13,46.154,2.5
1008,0.625,12.036,0.928,-0.606,-0.06,0.128,-471.957,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,19,42.105,4.167
1009,0.507,2.614,0.387,-0.417,-0.098,0.062,-671.763,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,13,46.154,1.667
1010,0.603,2.614,0.385,-0.559,-0.133,0.069,-803.969,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,13,38.462,1.667
1011,0.721,12.04,0.932,-0.57,-0.056,0.283,-201.443,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,13,46.154,4.167
1012,0.446,5.591,0.509,-0.338,-0.061,0.11,-306.729,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.85,11,36.364,2.5
1013,0.367,5.591,0.493,-0.26,-0.048,0.125,-208.202,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.09,0.97,0.85,11,45.455,3.333
1014,0.701,12.04,0.928,-0.596,-0.059,0.297,-200.85,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.03,0.97,0.85,11,45.455,3.333
1015,0.721,12.04,0.932,-0.572,-0.056,0.283,-202.295,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.91,14,50,5
1016,0.446,5.591,0.618,-0.158,-0.023,0.11,-143.239,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.91,12,41.667,3.333
1017,0.367,5.591,0.493,-0.262,-0.048,0.125,-210.135,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.09,0.97,0.91,12,50,4.167
1018,0.701,12.04,0.928,-0.598,-0.059,0.297,-201.663,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.03,0.97,0.91,12,50,4.167
1019,0.665,12.269,1.222,0.124,0.009,0.13,95.811,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.97,17,47.059,5
1020,0.502,2.449,0.39,-0.366,-0.086,0.066,-554.236,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.09,1.03,0.91,0.85,16,50,2.5
1021,0.909,6.749,0.589,-0.776,-0.12,0.139,-559.83,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.09,0.97,0.91,0.85,15,40,1.667
1022,0.287,4.241,0.447,-0.195,-0.04,0.115,-170.08,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,1.09,0.91,0.85,13,46.154,1.667
1023,0.611,12.036,0.922,-0.593,-0.059,0.129,-457.627,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.03,0.97,0.91,0.85,19,42.105,3.333
1024,0.468,2.449,0.375,-0.378,-0.092,0.065,-584.213,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,1.03,0.91,0.85,13,46.154,0.833
1025,0.59,2.387,0.369,-0.545,-0.135,0.068,-802.985,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,0.97,0.91,0.85,13,38.462,0.833
1026,0.707,12.04,0.929,-0.556,-0.055,0.288,-192.734,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.85,13,46.154,3.333
