Date,temperature_max,temperature_min,temperature_mean,gale,wet_temperature_mean,dew_point_mean,humidity_mean,humidity_max,wind_speed_mean,rainfall
14/03/2017,18.8,12.7,16.38,0,13.54,13.54,71.2,85,3.7,0
15/03/2017,18.6,11.4,15.72,0,12.6,12.6,68.6,83,4.7,1.5
16/03/2017,19,11.6,16,0,12.3,12.3,63,74,3.8,0
17/03/2017,19.1,13.7,16.46,0,12.72,12.72,62.6,70,2.7,0
18/03/2017,19.9,15.3,17.34,0,14.66,14.66,73,82,5.5,0
19/03/2017,18.7,15.9,17.24,0,13.2,13.2,60.6,66,4.9,0
20/03/2017,19.3,12.3,16.22,0,13,13,67.2,70,4.5,0
21/03/2017,19.6,14.9,17.2,0,13.78,13.78,66.4,74,3.1,0
22/03/2017,20.7,14,17.54,0,14.64,14.64,71.6,77,2.5,0.3
23/03/2017,19.6,14.7,18.04,0,14.94,14.94,70.2,80,4.2,0
24/03/2017,20.7,13.2,17.4,0,14.54,14.54,72.2,86,3.5,0
25/03/2017,20.3,13.3,17.28,0,14.48,14.48,72.6,83,3.3,0
26/03/2017,20.4,13.1,17.14,0,14.42,14.42,72.6,76,3.5,0
27/03/2017,20.2,12.6,16.84,0,13.9,13.9,70.6,79,2.9,0
28/03/2017,20.2,12.1,16.8,0,13.52,13.52,67.6,75,3.7,0
29/03/2017,20.2,13.5,17.74,0,14.92,14.92,72.8,82,4,0
30/03/2017,30.3,18,21.14,0,16.02,16.02,57,81,4.3,0
31/03/2017,21,14.7,18.84,0,15.5,15.5,68.8,81,3.4,0
01/04/2017,20.5,14.8,18.36,0,14.62,14.62,64.8,72,4.7,3.5
02/04/2017,19.4,13.3,16.6,0,14.06,14.06,74.6,83,4.6,0
03/04/2017,20.9,13.7,18.04,0,15.12,15.12,72.2,87,3.3,0
04/04/2017,20.9,14.6,18.3,0,15.78,15.78,75.6,81,4.8,0
05/04/2017,33,19.1,26.04,0,16.1,16.1,32.2,58,4.5,0
06/04/2017,26.9,14.9,21.06,0,15.8,15.8,56.4,73,2.7,0
07/04/2017,21.2,16.5,19.38,0,15.8,15.8,67,72,4.2,0
08/04/2017,21.2,13.7,18.4,0,15.16,15.16,69.6,81,2.7,0
09/04/2017,21.2,14.9,18.24,0,15.22,15.22,71,79,3.2,0
10/04/2017,20,15,17.72,0,13.62,13.62,60.8,65,6.1,0
11/04/2017,20.7,16.3,19.22,0,15.2,15.2,62.6,68,5.3,0
12/04/2017,31.3,18.2,24.52,0,17.48,17.48,50.2,86,3.7,0
13/04/2017,29.7,18.8,20.64,0,17.44,17.44,71.4,79,4.5,0
14/04/2017,21.1,17.1,19.2,0,15.96,15.96,70,76,5,0
15/04/2017,21.2,15.4,18.94,0,15.88,15.88,71.2,79,3.6,0
16/04/2017,21.6,16.1,19.14,0,16.54,16.54,75.6,80,4.1,0
17/04/2017,20.8,14.1,18.86,0,16.78,16.78,80,86,3.9,0
18/04/2017,24.4,14.4,20.24,0,16.08,16.08,63.8,80,1.7,0
19/04/2017,22.4,15.1,19.78,0,16.02,16.02,65.6,72,3.6,0
20/04/2017,21.3,14.5,18.98,0,15.8,15.8,70.2,80,3.5,0
21/04/2017,27.9,17.5,22.7,0,17.02,17.02,54.4,67,3.8,0
22/04/2017,30.5,21.1,26.28,0,17.76,17.76,39.6,49,2.6,0
23/04/2017,26.4,17.7,19.66,0,15.8,15.8,64.8,81,6.1,0
24/04/2017,21,17.1,19.12,0,13.88,13.88,52.6,58,4.2,0
25/04/2017,20,14.6,18.18,0,14.48,14.48,64.8,69,6.2,0
26/04/2017,21.2,15.1,19.28,0,16.66,16.66,75,79,4.1,0
27/04/2017,22.3,18.1,20.54,0,17.64,17.64,74,85,3.5,0
28/04/2017,22,17,20.26,0,17.6,17.6,75.4,84,3.1,0
29/04/2017,23.1,15.1,19.72,0,16.94,16.94,74,79,3.5,0
30/04/2017,22.3,16.6,20.14,0,18.32,18.32,83.4,89,4.1,0
01/05/2017,26.8,17.1,22.26,0,18.22,18.22,67,90,2.6,0
02/05/2017,23.6,18.4,21.26,0,18.5,18.5,75.4,84,4.1,0
03/05/2017,22.8,17.3,20.8,0,17.7,17.7,72.2,80,3.9,0
04/05/2017,23.1,18.3,20.96,0,17.84,17.84,72.2,79,3.3,0
05/05/2017,23.5,18.2,20.76,0,17.62,17.62,72.2,80,3.1,0
06/05/2017,23.5,19.5,21.76,0,18.22,18.22,69.4,74,3.3,0
07/05/2017,23.6,18.5,21.54,0,18.82,18.82,76,83,2.7,0
08/05/2017,25.9,16.9,22.58,0,18.26,18.26,64.2,73,4,0
09/05/2017,27.9,19.7,24.48,0,19.3,19.3,59,67,3.7,0
10/05/2017,28.6,21.2,24.64,0,20.72,20.72,69,79,3.5,0
11/05/2017,27,21.1,22.94,0,19.56,19.56,71.8,85,3.2,0
12/05/2017,24,18.5,21.82,0,18.68,18.68,72.8,78,4.1,1.1
13/05/2017,24.7,18.4,22.44,0,19.86,19.86,77.6,84,3.9,0
14/05/2017,27.1,19,23.96,0,20.3,20.3,71,83,2.6,0
15/05/2017,26.5,21.9,24.82,0,20.5,20.5,65.8,74,3.6,0
16/05/2017,25.4,20.8,23.64,0,20.72,20.72,76,83,3.9,0
17/05/2017,25.4,19.6,23.16,0,20.58,20.58,78,82,4.4,0
18/05/2017,28.1,20.6,24.3,0,20.48,20.48,69,77,5,0
19/05/2017,25.5,22.1,23.88,0,20.44,20.44,71.6,82,6.1,0
20/05/2017,24.7,21,22.86,0,18.86,18.86,66.4,73,6.3,0
21/05/2017,23.9,20.5,22.58,0,17.56,17.56,58.4,63,4.9,0
22/05/2017,27.9,17.3,24.52,0,17.94,17.94,50.4,62,2.5,0
23/05/2017,27.5,21.4,22.88,0,18.52,18.52,63.8,67,5.7,0
24/05/2017,24.6,19.5,22.78,0,18.48,18.48,64.6,73,3.2,0
25/05/2017,24.5,17.9,21.94,0,18.44,18.44,70,76,4.9,0
26/05/2017,25,19.2,22.7,0,18.68,18.68,66.6,79,3.1,0
27/05/2017,29,19.6,25.52,0,19.4,19.4,55.2,65,3.7,0
28/05/2017,26.9,22.2,24.42,0,20.62,20.62,69.6,79,3.8,0
29/05/2017,25.9,21.2,24.06,0,20.08,20.08,67.6,77,6.5,0
30/05/2017,27.1,21.5,24.06,0,20.64,20.64,72,80,3.7,0
31/05/2017,25.5,21.2,23.66,0,19.58,19.58,66.8,77,3.3,0
01/06/2017,25.1,21,23.42,0,19.24,19.24,65.6,71,3.9,0
02/06/2017,25.8,20.8,23.94,0,20.44,20.44,71.6,79,3.1,0
03/06/2017,26,20.7,24.02,0,21.2,21.2,76.6,82,3.8,0
04/06/2017,26.5,21.1,24.38,0,21.72,21.72,78.2,85,3.5,0
05/06/2017,27.1,21.1,24.5,0,21.44,21.44,75,76,3.1,0
06/06/2017,27.4,20.4,24.82,0,20.74,20.74,67.6,72,4.1,0
07/06/2017,26.4,20.4,24.28,0,21.02,21.02,73.2,77,4.4,0
08/06/2017,27.9,22.3,25.46,0,22.82,22.82,79,85,3.7,0
09/06/2017,28.5,22.7,25.96,0,23.2,23.2,78.4,85,3.3,0
10/06/2017,27.6,23.7,25.76,0,22.02,22.02,70.8,75,4.3,0
11/06/2017,26.9,22.5,24.94,0,20.5,20.5,65.2,72,3.2,0
12/06/2017,27.6,21.8,25.4,0,21.18,21.18,67.2,78,3,5.4
13/06/2017,27.4,22.9,25.36,0,21.18,21.18,67.4,72,3.2,0
14/06/2017,29.7,22.7,25.86,0,21.38,21.38,66.4,83,4.7,0
15/06/2017,27.4,22.5,25.5,0,21.72,21.72,70.4,76,4.2,0
16/06/2017,27.9,23,26,0,22.76,22.76,74.6,83,3.7,0
17/06/2017,27.9,23,25.94,0,23,23,77,83,3.4,0
18/06/2017,28.6,22.9,26.48,0,23.32,23.32,75.6,87,3.4,0
19/06/2017,28.5,23.1,26.36,0,23.12,23.12,75,83,3.7,0
20/06/2017,27.8,24.5,26.28,0,22.22,22.22,68.6,77,3.7,0
21/06/2017,28.2,22.5,25.48,0,20.82,20.82,64.2,70,3.6,0
22/06/2017,27.7,22.2,25.78,0,21.26,21.26,65.2,70,4,0
23/06/2017,28,22.5,25.94,0,22.02,22.02,69.4,74,3.6,0
24/06/2017,28.2,23.1,26.16,0,22.94,22.94,74.8,80,3.9,0
25/06/2017,29.1,23.3,26.44,0,23.56,23.56,77.8,86,3.7,0
26/06/2017,29.2,23.9,27,0,24.2,24.2,78.6,87,4.1,0
27/06/2017,29.3,24.2,27.26,0,24.46,24.46,78.4,84,3.7,0
28/06/2017,29.3,23.9,27.28,0,24.02,24.02,75.2,79,3.7,0
29/06/2017,29,23.1,27.04,0,23.4,23.4,72.6,84,3.6,0
30/06/2017,29.7,24,27.46,0,24.1,24.1,74.4,77,3.9,0
01/07/2017,30.5,25.6,28.18,0,25.3,25.3,78.2,84,3.1,0
02/07/2017,30.8,25.7,28.7,0,25.72,25.72,78,88,2.8,0
03/07/2017,31.4,26,29.04,0,26.12,26.12,78.8,85,2.875,0
04/07/2017,31.1,25.9,29.02,0,25.48,25.48,73.8,78,3.1,0
05/07/2017,30.2,26.3,28.56,0,24.9,24.9,73.2,86,3.6,0
06/07/2017,29.7,26.4,27.98,0,23.36,23.36,65.8,70,4,0
07/07/2017,30,26.2,28.2,0,23.3,23.3,64.2,71,4.1,0
08/07/2017,29.7,25.2,28.04,0,24.04,24.04,70.4,75,4.2,0
09/07/2017,30,25.6,28.4,0,24.92,24.92,74.2,81,3.8,0
10/07/2017,31.1,25.3,28.82,0,25.18,25.18,73.4,84,3.2,0
11/07/2017,31.5,27,29.52,0,25.4,25.4,70.4,76,3.2,0
12/07/2017,30.9,26.7,29.22,0,25.62,25.62,73.6,83,3.2,0
13/07/2017,30.8,26.5,29,0,25.54,25.54,74.6,85,3.9,0
14/07/2017,31,25.9,28.68,0,25.5,25.5,76.4,82,3.3,0
15/07/2017,31,25.5,28.74,0,25.34,25.34,74.8,84,3,0
16/07/2017,31.2,24.4,28.88,0,24.88,24.88,70.6,74,3.2,0
17/07/2017,31.4,25.2,28.9,0,24.64,24.64,69,75,3.3,0
18/07/2017,30.8,27.2,29,0,24.32,24.32,66.6,73,3.3,0
19/07/2017,31.7,26.2,29,0,25.12,25.12,71.6,75,3.7,0
20/07/2017,30.8,27.2,28.96,0,24.02,24.02,64.8,72,3.3,0
21/07/2017,30.4,26.8,28.84,0,23.76,23.76,63.6,69,3.3,0
22/07/2017,30.5,25.9,28.78,0,24.02,24.02,66,76,3.3,0
23/07/2017,30.9,26.1,28.68,0,23.62,23.62,63.8,69,3.4,0
24/07/2017,31.1,26.8,29,0,24.98,24.98,70.8,76,3.2,0
25/07/2017,31.6,26.6,29.28,0,25.64,25.64,73.8,79,3.5,0
26/07/2017,31.9,26.7,29.88,0,26.44,26.44,75.6,83,3.1,0
27/07/2017,32.3,26.3,29.64,0,25.84,25.84,72.6,76,3.5,0
28/07/2017,31.5,28.1,29.86,0,25.58,25.58,69.4,77,3.5,0
29/07/2017,31.1,27.1,29.22,0,23.24,23.24,58.2,64,3.4,0
30/07/2017,30.7,25.7,28.58,0,22.96,22.96,60.2,66,3.6,0
31/07/2017,31.1,25.3,28.68,0,24.62,24.62,70.2,75,3.6,0
01/08/2017,31.6,26.1,29.22,0,25.6,25.6,73.6,81,3.6,0
02/08/2017,31,26.1,28.94,0,24.82,24.82,70.4,81,3.5,0
03/08/2017,30.9,26.1,28.84,0,24.32,24.32,67.6,77,3.8,0
04/08/2017,30.9,25.6,28.48,0,24.12,24.12,68.4,77,3,0
05/08/2017,30.2,25,28.28,0,23.64,23.64,66.4,76,3.4,0
06/08/2017,31.5,24.7,28.68,0,23.84,23.84,65.6,73,3.2,0
07/08/2017,31.5,25.6,29.12,0,24.76,24.76,68.6,76,3.9,0
08/08/2017,31.3,27.4,29.54,0,25,25,68,75,3.7,0
09/08/2017,31.8,26.6,29.18,0,25,25,70,77,3.4,0
10/08/2017,31.7,27.2,29.26,0,24.82,24.82,68.2,75,2.7,1.2
11/08/2017,31.3,26,29.38,0,24.74,24.74,67,76,3.6,0
12/08/2017,31.4,26.5,29.42,0,24.78,24.78,67.2,77,3.4,0
13/08/2017,31.4,26.4,29.56,0,25.5,25.5,70.6,76,3.1,0
14/08/2017,31.2,27.1,29.54,0,25.66,25.66,72,80,3.7,0
15/08/2017,31.2,28,29.3,0,25.06,25.06,69.4,75,3.8,0
16/08/2017,31.1,26.5,29.04,0,24.32,24.32,66.6,77,3.4,0
17/08/2017,31.2,25.8,28.64,0,24.24,24.24,68.2,77,3.6,0
18/08/2017,31.7,25.7,29.12,0,23.7,23.7,61.8,69,3,0
19/08/2017,31.2,25.6,28.86,0,23.58,23.58,62.6,71,3.6,0
20/08/2017,30.6,26.7,28.76,0,23.96,23.96,65.4,68,4.1,0
21/08/2017,30.8,26.2,29.04,0,24.16,24.16,65.4,71,3.7,0
22/08/2017,31.1,26.7,29.36,0,24.24,24.24,63.8,71,3.3,0
23/08/2017,31.2,25.6,29.26,0,24.1,24.1,63.8,73,3,0
24/08/2017,31.5,25.8,28.94,0,24.42,24.42,67.4,73,3.6,0
25/08/2017,31,25.8,28.92,0,24.96,24.96,71.2,76,3.8,0
26/08/2017,31.3,26.1,29.1,0,25.62,25.62,74.8,80,3.4,0
27/08/2017,31,26.4,28.94,0,25.38,25.38,74,85,3.4,0
28/08/2017,30.3,25.7,28.5,0,23.56,23.56,64.6,77,3.2,0
29/08/2017,30.2,24.7,27.98,0,22,22,57.4,65,3.1,0
30/08/2017,30.1,23.8,27.48,0,21.68,21.68,58.2,70,2.9,0
31/08/2017,30.4,24.2,27.98,0,21.76,21.76,55.6,67,2.9,0
01/09/2017,31.1,24.9,28.46,0,23.22,23.22,62.4,66,3.6,0
02/09/2017,31.3,25.2,28.46,0,24.42,24.42,70.4,77,3.8,0
03/09/2017,31.4,26.3,29.08,0,25.56,25.56,74.2,81,3.8,0
04/09/2017,30.8,27.4,29.24,0,25.3,25.3,71.4,76,3.1,0
05/09/2017,31,25.7,28.64,0,24.8,24.8,72.2,80,3.2,0
06/09/2017,30.2,25.6,28.34,0,23.7,23.7,66.6,81,3.7,0
07/09/2017,30.4,24.1,27.92,0,22.14,22.14,58.8,68,3.5,0
08/09/2017,29.7,23.3,27.62,0,23.56,23.56,69.8,74,5.5,0
09/09/2017,31.1,27.2,29.1,0,25.1,25.1,71,74,4.3,0
10/09/2017,30.6,26.9,28.38,0,23.88,23.88,66.8,72,4.5,0.7
11/09/2017,30.9,24.1,27.76,0,23.88,23.88,70.8,75,3.4,0
12/09/2017,31.4,23.6,28.16,0,23.58,23.58,67,80,3.5,0
13/09/2017,31,24.2,27.6,0,24.4,24.4,75.6,81,3.5,0
14/09/2017,30.1,25.6,28.16,0,24.72,24.72,74.2,79,3.6,0
15/09/2017,29.7,26.7,27.96,0,24,24,70.8,79,3.9,0
16/09/2017,29.7,24.4,27.46,0,22.6,22.6,64.6,76,3.1,0
17/09/2017,29.1,23.5,27.12,0,22.2,22.2,63.8,74,3.2,0
18/09/2017,29.7,22.8,26.9,0,22.26,22.26,65.2,74,3.1,0
19/09/2017,29.8,23.9,27.56,0,22.92,22.92,65.8,71,3.1,0
20/09/2017,29.4,24.7,27.58,0,23.02,23.02,66.2,77,3.1,0
21/09/2017,29.7,23,27.34,0,23.26,23.26,69.4,73,3,0
22/09/2017,30.2,24.9,27.76,0,23.72,23.72,70.2,83,3.5,0
23/09/2017,29.6,25.7,26.98,0,20.94,20.94,55.8,61,4.1,0
24/09/2017,28.9,24.6,26.56,0,20.52,20.52,55.4,59,3.1,0
25/09/2017,29.5,23.6,26.5,0,21.68,21.68,63.6,71,3.3,0
26/09/2017,29.2,25.2,27.12,0,21.84,21.84,61.2,66,3.4,0
27/09/2017,29.5,22.8,26.46,0,21.56,21.56,63.2,74,3.1,0
28/09/2017,29,22.4,26.06,0,20.64,20.64,59.2,70,3,0
29/09/2017,28.9,21.4,25.86,0,20.56,20.56,60.2,70,3.4,0
30/09/2017,28.9,22.4,26.12,0,21.1,21.1,62.2,72,3.1,0
01/10/2017,29.5,21.7,26.08,0,21.18,21.18,63,71,4,0
02/10/2017,31.6,22.6,28.04,0,21.32,21.32,52.6,66,3,0
03/10/2017,28.9,24.9,26.78,0,22.28,22.28,66.2,74,4.2,0
04/10/2017,27.9,22.2,25.66,0,20.44,20.44,60.2,70,2.8,0
05/10/2017,28,21.4,25.24,0,20.74,20.74,64.8,74,3.4,0
06/10/2017,28.1,21.6,25.2,0,20.34,20.34,62.6,73,3.8,0
07/10/2017,28.8,21.3,25.52,0,20.28,20.28,60,72,3.3,0
08/10/2017,29.5,22.5,26.32,0,20.8,20.8,58.2,67,4.4,0
09/10/2017,27.4,22.7,25.06,0,21.16,21.16,69.2,79,4,0
10/10/2017,27.2,21.8,24.86,0,18.78,18.78,53.2,57,3.9,0
11/10/2017,27,19.6,23.86,0,18.9,18.9,60.6,72,3.5,0
12/10/2017,26.6,19.6,23.64,0,18.52,18.52,59.6,75,3.7,0
13/10/2017,27.3,21.3,24.94,0,19.2,19.2,56,66,2.9,0
14/10/2017,27.5,21,24.64,0,18.8,18.8,55.4,67,3.7,0
15/10/2017,27.1,19,23.66,0,17.36,17.36,50.8,64,3.4,0
16/10/2017,26.1,18.8,22.92,0,17.82,17.82,58.4,65,3.7,0
17/10/2017,27,19.2,24.06,0,19.26,19.26,61.6,65,4.3,0
18/10/2017,29.6,19.5,25.46,0,18.14,18.14,45.8,61,3.3,0
19/10/2017,30.2,21.2,26.36,0,20.06,20.06,53.4,73,3.2,0
20/10/2017,28.3,21.8,25.42,0,21.92,21.92,72.4,78,3.1,0
21/10/2017,27.1,21,24.44,0,20.58,20.58,69.2,83,3,0
22/10/2017,26.2,19.9,23.64,0,18.96,18.96,62.8,77,3.2,0
23/10/2017,26.2,18.5,22.96,0,18.4,18.4,62.6,73,3.4,0
24/10/2017,25.9,19.1,23.32,0,18.66,18.66,62.4,75,2.9,0
25/10/2017,27.2,18.8,23.54,0,18.32,18.32,58.2,71,3.6,0
26/10/2017,28.6,19.2,23.86,0,19.16,19.16,62.2,71,4.2,0
27/10/2017,28,18.2,23.76,0,18.7,18.7,59,71,2.8,0
28/10/2017,26.9,20.8,24.32,0,19.04,19.04,59.4,79,4.1,0
29/10/2017,26.1,18.8,23.32,0,17.36,17.36,52.6,58,4.5,3.9
30/10/2017,25,18.9,22.3,0,18.02,18.02,64,70,4.1,0
31/10/2017,25.5,19.7,23.08,0,19.2,19.2,67.8,74,3.8,0
01/11/2017,26,19.6,23.38,0,18.52,18.52,61.2,77,2.9,0
02/11/2017,25.3,18.7,22.12,0,17.42,17.42,61,73,2.8,0
03/11/2017,24.5,16.5,21.08,0,16.5,16.5,61,74,2.9,0
04/11/2017,24.9,17.3,21.7,0,17.06,17.06,61.2,73,4.1,0
05/11/2017,24.7,17.3,21.56,0,17,17,61.6,77,3.5,0
06/11/2017,24.9,17.3,21.46,0,16.22,16.22,56.2,63,3.6,0
07/11/2017,23.4,16.7,21.28,0,16.86,16.86,62,73,4.9,0
08/11/2017,24,18.5,21.98,0,18.2,18.2,67.6,72,5,0
09/11/2017,23.9,18.3,21.64,0,16.8,16.8,59,69,3.3,0
10/11/2017,24.5,15.6,20.54,0,15.76,15.76,58.8,68,3.3,0
11/11/2017,24.7,15.8,20.72,0,16.8,16.8,65.8,78,3.7,0
12/11/2017,26.4,18.3,23.1,0,17.58,17.58,55,66,3.9,0
13/11/2017,26.5,20.5,23.92,0,17.58,17.58,50,60,1.6,0
14/11/2017,25.3,17.2,21.6,0,16.6,16.6,57.8,63,3.6,0
15/11/2017,24.2,15.6,20.72,0,16.34,16.34,61.8,72,4.2,0
16/11/2017,24.7,14.7,20.66,0,16.26,16.26,62,76,3.2,0
17/11/2017,24.2,15.5,20.52,0,16.6,16.6,64.4,73,2.6,0
18/11/2017,25,17,21.44,0,18.32,18.32,72,83,1.9,0
19/11/2017,24.7,19.6,22.22,0,18.96,18.96,72.8,88,3.4,0
20/11/2017,24,17,20.86,0,16.6,16.6,63.6,80,4.3,10.2
21/11/2017,21.8,16.1,18.58,0,15.28,15.28,69.6,88,7.7,10.5
22/11/2017,20.5,17.9,18.96,0,13.98,13.98,54.4,58,8.2,0
23/11/2017,19.7,14.4,17.1,0,13.82,13.82,67.8,77,4,1.9
24/11/2017,20.6,13.4,17.28,0,13.88,13.88,67.4,87,2.6,0
25/11/2017,24.3,14.6,19.92,0,13.46,13.46,46,65,2,0
26/11/2017,23.6,14.9,20.02,0,15.34,15.34,58.4,62,2.6,0
27/11/2017,22.3,15.8,18.96,0,15.76,15.76,70.6,78,3,0
28/11/2017,22.1,14.4,18.8,0,15.56,15.56,69.8,83,2.9,0
29/11/2017,22.5,14.1,18.88,0,14.96,14.96,64.2,79,3.6,1.7
30/11/2017,21.2,16.1,19.28,0,15.64,15.64,66.6,82,4.4,0
01/12/2017,25.2,14.9,20.44,0,14.32,14.32,48.2,66,2.2,3.1
02/12/2017,27.1,18,22.98,0,14.06,14.06,32.2,43,2.7,7.3
03/12/2017,24.6,15.7,20.82,0,14.9,14.9,49,68,1.7,0
04/12/2017,25.8,14,20.36,0,14.66,14.66,50.6,71,2.2,1.2
05/12/2017,21.8,15.2,19.2,0,15.38,15.38,63.8,73,3.8,0
06/12/2017,21.4,15.4,17.56,0,14.04,14.04,66.2,75,9.6,0
07/12/2017,17.8,13.6,16.1,0,10.84,10.84,47.4,49,6,0
08/12/2017,19.4,10.9,15.56,0,10.68,10.68,52,68,2.7,0
09/12/2017,0,8.8,15.36,0,10.54,10.54,52.4,69,2.4,0
12/12/2017,24.8,0,20.625,0,14.725,14.725,48.75,59,1.625,0
13/12/2017,21.7,15.8,19.6,0,15.9,15.9,65.5,71,4.375,0
14/12/2017,22.2,15.6,18.86,0,15.32,15.32,67.4,75,3.1,0
15/12/2017,21.9,15.4,18.98,0,15.56,15.56,68.2,75,2.5,0
16/12/2017,22.9,13.2,18.12,0,14.08,14.08,63.2,82,3.3,0
17/12/2017,23,13,18.32,0,13.52,13.52,55.8,65,2.5,0
18/12/2017,23.1,16.2,20.2,0,14.36,14.36,49.2,60,2.2,0
19/12/2017,24.2,17,21.3,0,16.2,16.2,57.2,73,2.5,0
20/12/2017,22.2,15.3,19.42,0,13.78,13.78,49.6,66,1.4,0
21/12/2017,23,17,20.02,0,15.52,15.52,59.8,77,1.5,0
22/12/2017,25.7,17.4,21.36,0,13.82,13.82,38.6,48,0.8,0
23/12/2017,22.5,18.5,21.1,0,16.32,16.32,59.4,81,3.1,0
24/12/2017,20.1,14.6,16.72,0,14.04,14.04,73,89,5.3,30.1
25/12/2017,18.8,13.3,16.58,0,12.3,12.3,57.4,67,5.1,0
26/12/2017,21.6,10.6,15.84,0,11.88,11.88,61.4,80,3,0
27/12/2017,22.1,14,18.84,0,11.8,11.8,38.2,52,2.4,0
28/12/2017,20,14.3,17.66,0,14.02,14.02,64.4,70,2.2,0
29/12/2017,20.8,15.3,18.02,0,15,15,71.2,81,2,0
30/12/2017,20.4,14.8,17.7,0,14.24,14.24,67.6,90,4,0
31/12/2017,19.1,11.2,15.64,0,11.06,11.06,54.4,67,3.5,5.9
01/01/2018,17.8,10.9,12.46,0,11.12,11.12,84.4,95,4.4,41.2
02/01/2018,18.9,13.9,17.18,0,14.52,14.52,73.4,82,5.4,0
03/01/2018,19.2,13.1,16.56,0,12.46,12.46,59,65,2.9,0
04/01/2018,17.7,12.7,15.68,0,11.98,11.98,61.6,66,5.7,0
05/01/2018,17.9,11.9,14.98,0,12.9,12.9,77.6,80,8.9,0
06/01/2018,20.3,16.1,17.98,0,14.66,14.66,67.8,75,4.1,0
07/01/2018,19.3,11,15.52,0,12.7,12.7,72,90,3.3,0
08/01/2018,20.7,10.7,16.18,0,11.66,11.66,56.8,74,3.1,0
09/01/2018,20.9,9.7,15.34,0,11.9,11.9,65,74,2.6,0
10/01/2018,19.9,14.3,16.84,0,13.06,13.06,63.2,77,2.6,0
11/01/2018,23.9,11,18.4,0,11.72,11.72,43.2,74,2.7,0
12/01/2018,19.5,13.8,16.98,0,13.64,13.64,66,75,2.9,0
13/01/2018,19.9,12.6,16.34,0,13.1,13.1,68.2,84,2.4,0
14/01/2018,19.4,13.8,18.02,0,13.48,13.48,56.8,66,7.3,1.7
15/01/2018,19.3,13.7,16.94,0,14.04,14.04,71.6,89,4,0.1
16/01/2018,19.4,12.3,16.06,0,12.9,12.9,68.4,82,2.9,0
17/01/2018,17.3,12.8,14.12,0,12.46,12.46,81.4,90,2.9,5
18/01/2018,19.3,12.9,16.38,1,12.62,12.62,63.6,84,5.4,15.4
19/01/2018,18.8,11.7,14.86,1,11.14,11.14,60.8,70,13.9,0
20/01/2018,18.8,11.9,16.02,0,12.02,12.02,60,73,3.2,0
21/01/2018,19.9,9.1,14.56,0,11.08,11.08,64.4,82,2.2,0
22/01/2018,19.2,12.5,16.88,0,11.6,11.6,48.8,53,3.8,7.8
23/01/2018,17.6,13.9,16.14,0,13.64,13.64,73.8,80,9.7,10.9
24/01/2018,17.2,12.3,14.16,0,12.84,12.84,85.2,91,1.7,11.5
25/01/2018,15.6,10.8,13.54,0,11.84,11.84,81,91,3.9,26
26/01/2018,15.5,8.6,11.32,0,9.16,9.16,73.8,83,6.7,0
27/01/2018,13.8,8.2,11.5,0,10.68,10.68,90.2,95,3,0
28/01/2018,17.6,8.9,13.4,0,11.34,11.34,77.6,90,1.9,0.5
29/01/2018,18.1,11.4,14.52,0,12.14,12.14,74.8,87,2.3,0
30/01/2018,18.8,10.2,14.82,0,12.18,12.18,72.6,84,3.3,0
31/01/2018,17.3,10.6,14.52,0,11.22,11.22,66,84,4.1,0
01/02/2018,18.4,8.9,14.5,0,11.42,11.42,68.2,85,3.5,0
02/02/2018,19.4,9.9,14.62,0,12.34,12.34,75.6,84,2.1,0
03/02/2018,20.4,9.6,15.42,0,13.12,13.12,76,85,2.6,0
04/02/2018,22.1,11.2,17.1,0,12.8,12.8,59.8,76,1.8,0
05/02/2018,23.1,12.4,17.72,0,13.1,13.1,55.8,70,2.3,0
06/02/2018,22.4,15.8,18.4,0,13.76,13.76,56.6,67,1.9,0
07/02/2018,19.9,12.1,16.64,0,12.84,12.84,62.8,74,2.9,0
08/02/2018,22,13.1,18.28,0,13.58,13.58,57.4,76,1.8,0
09/02/2018,23.8,13.7,18.6,0,14.82,14.82,65,86,2.4,0
10/02/2018,22,13.8,17.92,0,15.02,15.02,73.8,97,1.8,0
11/02/2018,23.3,17.6,20.3,0,16,16,63.2,88,1.9,0
12/02/2018,21,16.6,18.66,0,16.2,16.2,76.6,86,2.4,0
13/02/2018,18,13.8,16.54,0,13.88,13.88,73.6,94,8,0.1
14/02/2018,19.7,12.6,16.32,0,13,13,67.4,84,3,0
15/02/2018,22.1,14.4,17.56,0,13.5,13.5,60.6,70,2.3,0
16/02/2018,19.4,13.3,16.56,0,14.08,14.08,74.6,78,3.2,0
17/02/2018,17.4,10,13.54,0,11.56,11.56,78.4,96,6.3,0
18/02/2018,18.9,12.5,17.9,0,15.3,15.3,74.4,76,10.3,0
19/02/2018,19.1,13,16.24,0,13.88,13.88,75.8,83,3.2,0
20/02/2018,20,12.1,16.36,0,13.02,13.02,67.2,83,3,0
21/02/2018,20.9,11.1,16.32,0,12.44,12.44,61.8,77,2.5,5.3
22/02/2018,21.6,14,17.76,0,14.64,14.64,71.2,91,2.8,0
23/02/2018,20.5,15.3,17.92,0,15.02,15.02,71.8,75,2.9,0
24/02/2018,20.2,12.4,16.84,0,14.4,14.4,76.6,91,3,0
25/02/2018,22.9,12.5,17.92,0,13.82,13.82,62.2,76,5,1.6
